8478f1b11834eba5a1056e6c28f98a3757998b4d,DELETE,regular-file,jour1/input.txt,21665,
cec1a2c90fc783c71248f1e44843697ac7921487,DELETE,regular-file,jour2/input.txt,10002,
930d6e58a10439c3415011a8167a679128ae8f28,DELETE,regular-file,jour3/input.txt,19740,
8c31786974898d26d51f5cb667dc86f50d83bf1b,DELETE,regular-file,jour4/input.txt,23868,
